,tweet_id,retweets
2262,667165590075940865,2380
2263,667160273090932737,219
2264,667152164079423490,42297
2265,667138269671505920,4013
2266,667119796878725120,286
2267,667090893657276420,287
2268,667073648344346624,351
2269,667070482143944705,72
2270,667065535570550784,143
2271,667062181243039745,192
2272,667044094246576128,163
2273,667012601033924608,394
2274,666996132027977728,214
2275,666983947667116034,2250
2276,666837028449972224,703
2277,666835007768551424,185
2278,666826780179869698,220
2279,666817836334096384,444
2280,666804364988780544,206
2281,666786068205871104,658
2282,666781792255496192,326
2283,666776908487630848,305
2284,666739327293083650,209
2285,666701168228331520,371
2286,666691418707132416,161
2287,666649482315059201,993
2288,666644823164719104,208
2289,666454714377183233,448
2290,666447344410484738,90
2291,666437273139982337,106
2292,666435652385423360,138
2293,666430724426358785,278
2294,666428276349472768,139
2295,666421158376562688,272
2296,666418789513326592,107
2297,666411507551481857,371
2298,666407126856765440,93
2299,666396247373291520,147
2300,666373753744588802,163
2301,666362758909284353,648
2302,666353288456101888,179
2303,666345417576210432,244
2304,666337882303524864,168
2305,666293911632134144,426
2306,666287406224695296,123
2307,666273097616637952,152
2308,666268910803644416,100
2309,666104133288665088,12896
2310,666102155909144576,66
2311,666099513787052032,134
2312,666094000022159362,143
2313,666082916733198337,93
2314,666073100786774016,274
2315,666071193221509120,127
2316,666063827256086533,399
2317,666058600524156928,99
2318,666057090499244032,247
2319,666055525042405380,367
2320,666051853826850816,1027
2321,666050758794694657,115
2322,666049248165822465,89
2323,666044226329800704,247
2324,666033412701032449,100
2325,666029285002620928,112
2326,666020888022790149,2293
